id,neighbourhood_group,cancellation_policy,room_type,construction_year,price_numeric,log_price,minimum_nights,number_of_reviews,availability_365,service_fee,reviews_per_month,GEOID_x,median_income,population,median_rent
21950627,Queens,strict,Private room,2021,725,6.586171654854675,2,3,105,145,0.4,11412,85235,37987,1486
21951180,Manhattan,strict,Private room,2012,81,4.394449154672439,2,1,0,16,0.14,10036,97720,28231,2184
21951732,Queens,strict,Entire home/apt,2014,1174,7.068172000388042,2,44,310,235,5.55,11423,70990,29532,1431
21952284,Brooklyn,flexible,Private room,2014,261,5.564520407322694,1,6,0,52,0.79,11237,57375,46772,1697
21952837,Brooklyn,strict,Private room,2013,1190,7.081708586105575,1,1,66,238,0.13,11237,57375,46772,1697
21953389,Manhattan,strict,Private room,2008,1066,6.97166860472579,1,19,156,213,2.5,10018,136360,8135,3287
21953941,Manhattan,flexible,Private room,2012,134,4.897839799950911,5,3,5,27,0.39,10012,110490,23034,2293
21954493,Brooklyn,flexible,Private room,2009,894,6.795705775173514,2,26,21,179,3.66,11221,65548,85582,1587
21955046,Brooklyn,moderate,Private room,2008,110,4.700480365792417,2,17,21,22,2.48,11221,65548,85582,1587
21955598,Brooklyn,flexible,Shared room,2017,1116,7.017506142941256,1,11,85,223,1.49,11233,48278,79796,1308
21956150,Manhattan,moderate,Entire home/apt,2019,739,6.6052979209482015,31,1,338,148,0.27,10028,131013,47962,2373
21956703,Manhattan,flexible,Entire home/apt,2005,1095,6.9985096422506015,30,0,304,219,0.74,10005,184681,8664,3501
21957255,Brooklyn,moderate,Entire home/apt,2004,828,6.71901315438526,2,5,45,166,0.68,11205,62952,47866,1632
21957807,Manhattan,strict,Entire home/apt,2011,1020,6.927557906278317,30,1,189,204,0.27,10005,184681,8664,3501
21958360,Brooklyn,strict,Entire home/apt,2014,1159,7.055312843339752,7,0,0,232,0.74,11222,96435,36710,2129
21958912,Brooklyn,flexible,Entire home/apt,2015,74,4.30406509320417,1,39,196,15,5.27,11221,65548,85582,1587
21959464,Manhattan,flexible,Entire home/apt,2003,241,5.484796933490655,8,6,1,48,1.13,10011,136208,50228,2281
21960016,Manhattan,strict,Entire home/apt,2014,199,5.293304824724492,2,0,32,40,0.74,10031,55721,60280,1503
21960569,Manhattan,strict,Entire home/apt,2020,1076,6.98100574072173,2,2,0,215,0.27,10030,45555,30996,1073
21961121,Manhattan,strict,Entire home/apt,2010,1035,6.942156705699469,30,0,0,207,0.74,10017,130417,16065,2370
21961673,Queens,flexible,Private room,2017,160,5.075173815233827,2,5,57,32,2.5,11372,61239,63107,1539
21962226,Brooklyn,flexible,Private room,2013,834,6.726233402358747,1,4,35,167,0.53,11206,43065,87599,1199
21962778,Brooklyn,strict,Private room,2009,257,5.54907608489522,1,6,0,51,1,11221,65548,85582,1587
21963330,Brooklyn,strict,Entire home/apt,2012,62,4.127134385045092,3,30,81,12,3.96,11216,77343,59567,1676
21963883,Manhattan,moderate,Entire home/apt,2013,890,6.7912214627261855,31,7,338,178,0.96,10128,117926,57993,2271
21964435,Manhattan,flexible,Entire home/apt,2009,331,5.802118375377063,30,0,325,66,0.74,10019,101651,45521,2050
21964987,Brooklyn,moderate,Entire home/apt,2022,547,6.304448802421981,6,0,0,109,0.74,11222,96435,36710,2129
21965539,Manhattan,flexible,Entire home/apt,2020,643,6.466144724237619,31,1,338,129,0.67,10028,131013,47962,2373
21966092,Brooklyn,strict,Entire home/apt,2015,742,6.60934924316738,2,33,246,148,4.65,11205,62952,47866,1632
21966644,Brooklyn,flexible,Entire home/apt,2003,573,6.35088571671474,2,5,11,115,0.66,11238,100568,55102,2020
21967196,Brooklyn,flexible,Private room,2007,639,6.459904454377535,4,2,0,128,0.26,11222,96435,36710,2129
21967749,Brooklyn,flexible,Private room,2003,537,6.285998094508865,3,0,24,107,0.74,11221,65548,85582,1587
21968301,Brooklyn,moderate,Private room,2003,509,6.2324480165505225,1,0,317,102,0.74,11215,144330,69995,2332
21968853,Manhattan,flexible,Private room,2016,464,6.139884552226255,3,1,0,93,0.16,10034,63556,41933,1395
21969406,Brooklyn,strict,Entire home/apt,2022,147,4.990432586778736,4,2,8,29,0.25,11238,100568,55102,2020
21969958,Manhattan,moderate,Entire home/apt,2017,499,6.212606095751519,3,3,5,100,0.48,10003,129981,54671,2437
21970510,Manhattan,flexible,Entire home/apt,2010,1185,7.077498053569231,2,6,7,237,0.95,10009,68220,58267,1706
21971062,Queens,moderate,Private room,2011,177,5.176149732573829,1,18,363,35,2.5,11106,71865,37094,1715
21971615,Brooklyn,moderate,Entire home/apt,2007,64,4.1588830833596715,1,5,0,13,0.66,11211,90871,104561,2040
21972167,Manhattan,strict,Private room,2009,325,5.783825182329737,2,24,7,65,3.14,10002,35607,74363,979
21972719,Manhattan,moderate,Entire home/apt,2021,950,6.856461984594587,2,13,0,190,1.82,10024,137126,60714,2536
21973272,Brooklyn,moderate,Private room,2011,558,6.324358962381311,30,0,365,112,0.74,11217,122598,42461,2256
21973824,Brooklyn,flexible,Private room,2008,1025,6.932447891572509,2,17,142,205,2.31,11226,60896,96332,1458
21974376,Queens,moderate,Private room,2012,382,5.945420608606575,2,6,0,76,0.8,11354,45838,52351,1546
21974929,Manhattan,strict,Private room,2013,913,6.816735880594968,2,2,43,183,0.59,10025,99067,92162,1621
21975481,Queens,flexible,Private room,2003,191,5.25227342804663,5,0,0,38,0.74,11356,64324,24178,1788
21976033,Brooklyn,strict,Private room,2004,415,6.028278520230698,1,3,0,83,0.48,11226,60896,96332,1458
21976585,Brooklyn,strict,Entire home/apt,2018,352,5.863631175598097,3,0,0,70,0.74,11222,96435,36710,2129
21977138,Manhattan,flexible,Entire home/apt,2012,146,4.983606621708336,3,0,17,29,0.74,10036,97720,28231,2184
21977690,Manhattan,flexible,Private room,2019,296,5.69035945432406,2,29,209,59,4.39,10002,35607,74363,979
21978242,Manhattan,strict,Private room,2020,654,6.483107351457199,1,1,365,131,0.6,10006,185268,3260,3371
21978795,Manhattan,strict,Entire home/apt,2014,462,6.135564891081739,2,18,171,92,2.56,10032,53690,59527,1296
21979347,Brooklyn,strict,Private room,2012,419,6.037870919922137,3,0,89,84,0.74,11213,48318,67382,1339
21979899,Manhattan,moderate,Entire home/apt,2017,993,6.900730664045173,2,0,0,199,0.74,10002,35607,74363,979
21980452,Manhattan,strict,Entire home/apt,2020,221,5.3981627015177525,3,11,49,44,1.56,10075,123854,22591,2175
21981004,Manhattan,flexible,Private room,2008,312,5.7430031878094825,3,6,45,62,0.85,10022,138661,31574,2540
21981556,Manhattan,strict,Entire home/apt,2004,640,6.461468176353717,2,29,11,128,3.97,10025,99067,92162,1621
21982108,Brooklyn,strict,Entire home/apt,2018,882,6.782192056006791,5,3,24,176,0.46,11221,65548,85582,1587
21982661,Bronx,flexible,Entire home/apt,2007,575,6.354370040797351,2,26,7,115,3.42,10469,67190,72550,1518
21983213,Manhattan,moderate,Private room,2017,264,5.575949103146316,4,2,0,53,0.28,10002,35607,74363,979
21983765,Brooklyn,strict,Entire home/apt,2012,1004,6.911747300251674,2,5,0,201,0.89,11238,100568,55102,2020
21984318,Queens,strict,Private room,2003,663,6.4967749901858625,2,3,186,133,0.4,11412,85235,37987,1486
21984870,Manhattan,strict,Private room,2019,452,6.113682179832232,2,0,365,90,0.74,10033,66902,58648,1502
21985422,Manhattan,flexible,Entire home/apt,2004,289,5.666426688112432,30,1,234,58,0.16,10014,136154,29071,2464
21985975,Manhattan,moderate,Entire home/apt,2003,602,6.400257445308821,30,0,157,120,0.74,10075,123854,22591,2175
21986527,Brooklyn,strict,Private room,2021,234,5.455321115357702,30,0,365,47,0.74,11217,122598,42461,2256
21987079,Manhattan,moderate,Entire home/apt,2009,933,6.838405200847344,30,0,338,187,0.74,10005,184681,8664,3501
21987631,Manhattan,flexible,Private room,2009,232,5.44673737166631,1,2,0,46,0.36,10027,57010,64728,1274
21988184,Manhattan,flexible,Entire home/apt,2008,270,5.598421958998375,2,8,315,54,1.48,10001,96787,25026,2169
21988736,Brooklyn,strict,Entire home/apt,2003,459,6.129050210060545,2,36,191,92,5.24,11221,65548,85582,1587
21989288,Manhattan,flexible,Entire home/apt,2005,729,6.591673732008658,1,2,150,146,0.38,10031,55721,60280,1503
21989841,Queens,strict,Entire home/apt,2022,1159,7.055312843339752,5,3,6,232,0.76,11370,67582,29366,1736
21990945,Brooklyn,moderate,Entire home/apt,2008,636,6.455198563340122,3,4,156,127,0.63,11235,56308,76921,1414
21991498,Brooklyn,flexible,Entire home/apt,2018,1077,6.981934677156389,7,0,0,215,0.74,11238,100568,55102,2020
21992050,Brooklyn,flexible,Entire home/apt,2010,927,6.831953565565855,1,6,0,185,0.8,11226,60896,96332,1458
21992602,Brooklyn,strict,Entire home/apt,2007,568,6.342121418721152,3,4,360,114,0.62,11235,56308,76921,1414
21993154,Manhattan,flexible,Private room,2020,577,6.3578422665081,2,4,0,115,0.53,10014,136154,29071,2464
21993707,Staten Island,flexible,Entire home/apt,2008,144,4.969813299576001,3,15,166,29,1.92,10304,64394,42133,1135
21994259,Manhattan,moderate,Entire home/apt,2015,1163,7.0587581525186645,4,8,7,233,1.06,10018,136360,8135,3287
21994811,Manhattan,flexible,Entire home/apt,2012,967,6.874198495453294,1,0,179,193,0.74,10003,129981,54671,2437
21995364,Brooklyn,strict,Entire home/apt,2018,984,6.891625897052253,2,29,80,197,4.01,11225,65200,56072,1488
21995916,Manhattan,moderate,Private room,2009,134,4.897839799950911,4,11,161,27,1.53,10039,41363,27090,981
21996468,Manhattan,flexible,Entire home/apt,2019,819,6.70808408385307,3,7,110,164,0.9,10009,68220,58267,1706
21997021,Manhattan,flexible,Entire home/apt,2006,871,6.769641976852503,7,15,21,174,1.92,10021,130968,42253,2363
21997573,Brooklyn,moderate,Private room,2007,541,6.293419278846481,1,0,180,108,0.74,11222,96435,36710,2129
21998125,Brooklyn,moderate,Entire home/apt,2010,76,4.330733340286331,7,1,11,15,1,11218,78249,73280,1676
21998677,Manhattan,moderate,Entire home/apt,2010,450,6.1092475827643655,2,28,64,90,3.85,10028,131013,47962,2373
21999230,Manhattan,moderate,Entire home/apt,2022,927,6.831953565565855,1,0,0,185,0.74,10075,123854,22591,2175
21999782,Manhattan,flexible,Private room,2004,768,6.643789733147672,2,0,0,154,0.74,10027,57010,64728,1274
22000887,Manhattan,moderate,Entire home/apt,2010,725,6.586171654854675,3,1,46,145,0.16,10027,57010,64728,1274
22001439,Brooklyn,moderate,Private room,2014,998,6.905753276311464,1,10,83,200,1.32,11203,57707,77589,1348
22001991,Brooklyn,flexible,Entire home/apt,2013,1163,7.0587581525186645,3,3,11,233,0.46,11211,90871,104561,2040
22002544,Queens,strict,Private room,2007,1062,6.967909201801884,1,12,361,212,1.69,11691,52605,68454,1278
22003096,Manhattan,moderate,Private room,2012,967,6.874198495453294,3,1,0,193,0.16,10022,138661,31574,2540
22003648,Queens,moderate,Private room,2004,249,5.517452896464707,1,12,363,50,1.55,11691,52605,68454,1278
22004200,Brooklyn,strict,Entire home/apt,2013,347,5.849324779946859,3,20,339,69,2.58,11221,65548,85582,1587
22004753,Brooklyn,strict,Private room,2014,916,6.82001636467413,2,14,14,183,1.89,11206,43065,87599,1199
22005305,Manhattan,strict,Private room,2016,1037,6.9440872082295275,2,17,27,207,2.44,10030,45555,30996,1073
22005857,Manhattan,moderate,Entire home/apt,2022,139,4.9344739331306915,30,1,0,28,0.2,10029,33801,74617,974
22006410,Manhattan,strict,Entire home/apt,2014,1100,7.003065458786462,3,0,83,220,0.74,10026,64716,38937,1278
22006962,Manhattan,strict,Entire home/apt,2005,55,4.007333185232471,29,1,0,11,0.77,10029,33801,74617,974
22007514,Manhattan,strict,Private room,2012,339,5.82600010738045,2,4,177,68,0.55,10038,95640,24205,2524
22008067,Brooklyn,flexible,Entire home/apt,2017,550,6.309918278226516,3,16,332,110,2.5,11201,139697,64798,2690
22008619,Manhattan,strict,Entire home/apt,2013,1145,7.0431599159883405,3,18,51,229,3.44,10011,136208,50228,2281
22009171,Queens,flexible,Entire home/apt,2016,1187,7.079184394609668,1,69,158,237,10.67,11412,85235,37987,1486
22010276,Brooklyn,strict,Private room,2022,580,6.363028103540465,1,45,83,116,5.74,11235,56308,76921,1414
22010828,Manhattan,moderate,Private room,2015,595,6.38856140554563,2,5,0,119,0.66,10040,53199,45197,1417
22011380,Brooklyn,moderate,Entire home/apt,2022,995,6.902742737158593,31,0,310,199,0.74,11201,139697,64798,2690
22011933,Queens,moderate,Entire home/apt,2017,718,6.576469569048224,1,59,287,144,7.6,11434,65845,62590,1179
22012485,Brooklyn,moderate,Private room,2009,1137,7.036148493750536,1,1,0,227,0.14,11221,65548,85582,1587
22013037,Queens,flexible,Private room,2021,514,6.2422232654551655,2,2,278,103,0.29,11105,86516,37452,1877
22013590,Manhattan,moderate,Private room,2018,696,6.54534966033442,1,15,89,139,2.01,10040,53199,45197,1417
22014142,Brooklyn,moderate,Private room,2012,627,6.440946540632921,1,1,148,125,0.75,11237,57375,46772,1697
22014694,Brooklyn,strict,Entire home/apt,2004,708,6.56244409369372,2,1,0,142,0.15,11225,65200,56072,1488
22015246,Queens,strict,Private room,2016,1180,7.07326971745971,1,5,87,236,1.17,11354,45838,52351,1546
22015799,Queens,moderate,Private room,2020,915,6.818924065275521,2,0,0,183,0.74,11385,77044,105025,1626
22016351,Manhattan,strict,Entire home/apt,2010,568,6.342121418721152,1,4,0,114,0.61,10012,110490,23034,2293
22016903,Brooklyn,flexible,Private room,2012,372,5.918893854273146,1,2,311,74,0.26,11238,100568,55102,2020
22017456,Queens,moderate,Private room,2021,939,6.844815479208263,1,0,365,188,0.74,11412,85235,37987,1486
22018008,Brooklyn,moderate,Private room,2011,891,6.792344427470809,8,7,66,178,0.96,11215,144330,69995,2332
22018560,Brooklyn,flexible,Private room,2008,125,4.8283137373023015,2,6,84,25,0.86,11206,43065,87599,1199
22019113,Queens,flexible,Entire home/apt,2008,656,6.486160788944089,3,4,348,131,0.63,11412,85235,37987,1486
22019665,Brooklyn,strict,Private room,2013,529,6.270988431858299,3,1,0,106,0.16,11233,48278,79796,1308
22020217,Brooklyn,moderate,Entire home/apt,2009,113,4.727387818712341,3,3,42,23,0.48,11222,96435,36710,2129
22020769,Brooklyn,moderate,Shared room,2007,499,6.212606095751519,2,5,0,100,0.66,11229,66332,81909,1388
22021322,Manhattan,flexible,Entire home/apt,2009,413,6.023447592961033,3,6,170,83,0.84,10001,96787,25026,2169
22021874,Queens,strict,Private room,2017,717,6.57507584059962,3,1,90,143,0.16,11354,45838,52351,1546
22022426,Queens,strict,Private room,2006,473,6.159095388491933,2,19,312,95,2.73,11355,45527,81358,1474
22022979,Manhattan,strict,Private room,2008,851,6.7464121285733745,134,0,0,170,0.74,10032,53690,59527,1296
22024083,Manhattan,flexible,Entire home/apt,2016,129,4.859812404361672,5,1,0,26,0.16,10031,55721,60280,1503
22024636,Queens,moderate,Entire home/apt,2004,653,6.481577129276431,5,1,0,131,0.16,11103,81677,35419,1819
22025188,Queens,flexible,Private room,2004,488,6.1903154058531475,2,4,0,98,0.55,11385,77044,105025,1626
22025740,Brooklyn,strict,Entire home/apt,2020,565,6.336825731146441,7,0,126,113,0.74,11209,79524,68368,1626
22026292,Queens,strict,Entire home/apt,2017,1094,6.9975959829819265,1,11,40,219,1.42,11435,69873,59392,1604
22026845,Manhattan,strict,Entire home/apt,2014,1046,6.952728644624869,4,18,24,209,4.19,10014,136154,29071,2464
22027397,Brooklyn,moderate,Private room,2004,972,6.879355804460439,4,0,0,194,0.74,11211,90871,104561,2040
22027949,Brooklyn,moderate,Private room,2010,165,5.10594547390058,2,30,0,33,3.98,11206,43065,87599,1199
22028502,Brooklyn,moderate,Entire home/apt,2012,193,5.262690188904886,3,4,0,39,0.53,11222,96435,36710,2129
22029054,Manhattan,moderate,Private room,2012,370,5.91350300563827,1,33,19,74,4.25,10027,57010,64728,1274
22029606,Manhattan,moderate,Entire home/apt,2008,745,6.61338421837956,13,1,0,149,0.13,10025,99067,92162,1621
22030159,Brooklyn,flexible,Entire home/apt,2020,495,6.20455776256869,3,9,179,99,1.27,11233,48278,79796,1308
22030711,Manhattan,moderate,Private room,2011,292,5.676753802268282,5,5,272,58,0.66,10028,131013,47962,2373
22031263,Queens,moderate,Private room,2020,824,6.714170529909472,3,1,89,165,0.16,11374,75266,43173,1730
22031815,Manhattan,strict,Entire home/apt,2013,542,6.295266001439646,2,14,236,108,1.98,10036,97720,28231,2184
22032368,Brooklyn,flexible,Private room,2009,903,6.805722553416985,20,1,64,181,0.14,11213,48318,67382,1339
22032920,Manhattan,moderate,Private room,2006,401,5.993961427306569,8,31,270,80,4.04,10031,55721,60280,1503
22033472,Manhattan,strict,Private room,2014,487,6.18826412308259,5,5,267,97,0.79,10128,117926,57993,2271
22034025,Manhattan,moderate,Private room,2003,100,4.605170185988092,5,7,293,20,0.96,10128,117926,57993,2271
22034577,Manhattan,flexible,Private room,2017,497,6.208590026096629,1,27,327,99,3.45,10018,136360,8135,3287
22035129,Manhattan,flexible,Private room,2012,303,5.713732805509369,1,25,324,61,3.21,10018,136360,8135,3287
22035682,Brooklyn,flexible,Private room,2019,328,5.793013608384144,20,0,0,66,0.74,11221,65548,85582,1587
22036234,Queens,flexible,Private room,2017,167,5.117993812416755,2,4,0,33,0.55,11102,81462,28359,1869
22036786,Manhattan,moderate,Entire home/apt,2017,362,5.8916442118257715,5,2,71,72,0.68,10021,130968,42253,2363
22037338,Brooklyn,flexible,Private room,2017,955,6.86171134048073,30,0,250,191,0.74,11233,48278,79796,1308
22037891,Brooklyn,flexible,Private room,2015,202,5.308267697401205,3,3,0,40,0.43,11215,144330,69995,2332
22038443,Brooklyn,strict,Entire home/apt,2006,86,4.454347296253507,3,10,25,17,1.32,11225,65200,56072,1488
22038995,Brooklyn,strict,Entire home/apt,2018,430,6.063785208687608,3,1,31,86,0.41,11201,139697,64798,2690
22039548,Manhattan,flexible,Entire home/apt,2010,673,6.511745329644728,1,29,1,135,3.88,10027,57010,64728,1274
22040100,Brooklyn,flexible,Private room,2021,834,6.726233402358747,150,2,0,167,0.32,11206,43065,87599,1199
22040652,Queens,moderate,Entire home/apt,2008,436,6.077642243349034,1,5,154,87,0.66,11434,65845,62590,1179
22041205,Brooklyn,moderate,Private room,2017,1033,6.940222469119639,7,0,0,207,0.74,11222,96435,36710,2129
22041757,Manhattan,moderate,Private room,2020,1050,6.956545443151569,1,2,270,210,0.29,10032,53690,59527,1296
22042309,Brooklyn,strict,Entire home/apt,2011,908,6.811244378601294,2,30,274,182,5.29,11205,62952,47866,1632
22042861,Staten Island,strict,Entire home/apt,2021,953,6.859614903654202,3,14,51,191,1.81,10306,83309,54318,1412
22043414,Manhattan,strict,Entire home/apt,2003,1158,7.05444965813294,3,2,0,232,0.31,10009,68220,58267,1706
22043966,Brooklyn,moderate,Private room,2014,900,6.802394763324311,2,7,27,180,0.99,11225,65200,56072,1488
22044518,Brooklyn,flexible,Private room,2010,450,6.1092475827643655,2,32,358,90,4.47,11203,57707,77589,1348
22045071,Manhattan,flexible,Private room,2015,151,5.017279836814924,14,2,36,30,0.32,10030,45555,30996,1073
22045623,Queens,flexible,Private room,2022,813,6.70073110954781,1,3,85,163,0.42,11354,45838,52351,1546
22046175,Brooklyn,strict,Private room,2013,739,6.6052979209482015,2,12,89,148,1.57,11217,122598,42461,2256
22046728,Brooklyn,flexible,Entire home/apt,2007,896,6.79794041297493,1,1,0,179,0.16,11205,62952,47866,1632
22047280,Brooklyn,moderate,Private room,2011,347,5.849324779946859,1,0,43,69,0.74,11211,90871,104561,2040
22047832,Manhattan,moderate,Private room,2022,348,5.8522024797744745,29,1,124,70,0.13,10033,66902,58648,1502
22048384,Manhattan,moderate,Entire home/apt,2010,867,6.7650389767805414,1,0,0,173,0.74,10029,33801,74617,974
22048937,Brooklyn,strict,Private room,2003,857,6.75343791859778,2,3,180,171,0.4,11226,60896,96332,1458
22049489,Manhattan,flexible,Entire home/apt,2014,1156,7.052721049232323,30,2,100,231,0.46,10014,136154,29071,2464
